"","index","age","OOS_R2","OOS_rmse","R2","rmse","model","ln_post","lnL_LOO","df","age class","rho"
"3870","63","6",0.992435534208943,0.194379682354164,0.995146499421557,0.169331889155356,"IndvAge",0.444843775707881,20.544491781536,8.46160652527453,"V14",NA
"3871","63","7",0.989949813102793,0.229018990597825,0.996650825573968,0.15310605065196,"IndvAge",1.53382350700892,22.624932282749,8.37379477928774,"V15",NA
"3872","63","8",0.975886461661481,0.377226360702914,0.997890056388776,0.120768653230929,"IndvAge",4.67702439846319,25.4576917055808,7.61275512967404,"V16",NA
"3873","63","9",0.979684840925573,0.360413331060863,0.997585905142098,0.117695200438568,"IndvAge",4.22814725458104,24.9134549785191,7.84002084514317,"V17",NA
"3874","63","10",0.977767707165301,0.346215692926896,0.997575477181872,0.113245632865975,"IndvAge",3.77435304369416,24.5003909410618,8.03021665657914,"V18",NA
"3875","63","11",0.982251262137742,0.327517976426832,0.99813524437787,0.0992117009107592,"IndvAge",3.31350693264563,24.780792480369,8.56349013605258,"V19",NA
"3876","63","12",0.996280403272276,0.14337265450484,0.992138804898453,0.239123836425676,"IndvAge",0.438673332489575,18.005560440508,7.35540116715764,"V2",NA
"3877","63","13",0.982964044053583,0.317158374609241,0.997315244718848,0.120076195604198,"IndvAge",3.46168618965175,24.3170030603917,8.33071772141378,"V20",NA
"3878","63","14",0.989955308938758,0.259318600113336,0.992641494630506,0.219761380479349,"IndvAge",1.01213118850414,18.255580996648,7.40739205734072,"V3",NA
"3879","63","15",0.988846175617606,0.27314074548863,0.99045577856662,0.231361262674503,"IndvAge",0.465163191405793,17.3242820703051,7.30029859607457,"V4",NA
"3880","63","16",0.988241385683258,0.2589848902024,0.990064818646666,0.234618651516453,"IndvAge",0.260834818700838,16.7507055067692,7.16651352846783,"V5",NA
"3881","63","17",0.991403947338321,0.235456449334842,0.990533164678356,0.228906146003104,"IndvAge",0.228942161161811,17.1145656758387,7.2921500175396,"V6",NA
"3882","63","18",0.995293994250705,0.167979669871762,0.998630394903048,0.0871847985028197,"IndvAge",1.08462904710885,24.3860107059343,9.21171200124286,"V7",NA
"3883","63","19",0.99010486688693,0.241415376013586,0.997973798403403,0.115162500784346,"IndvAge",2.24468837219519,25.0210044138695,8.21735896781874,"V8",NA
"3884","63","20",0.987150934715929,0.275527954287633,0.999108139173976,0.0808604776900317,"IndvAge",2.93484491606422,23.6223222283891,8.84072236664549,"V9",NA
"3885","63","1",0.996700260504844,0.0555565645261856,0.998489536697148,0.0375881234034084,"Mixed",27.643971982065,50.4148620487815,7.48226039333633,"V1",NA
"3886","63","2",0.996444329076545,0.0585740520328442,0.99826601938565,0.0409040779578185,"Mixed",26.5018474942411,50.2364693302356,7.18514359049827,"V10",NA
"3887","63","3",0.999824956599478,0.0130043260785083,0.999867760132881,0.011303063878181,"Mixed",37.5750994264374,55.7780587208735,2.99465196477174,"V11",NA
"3888","63","4",0.99964608320236,0.0187092786876778,0.999743476278002,0.0159283291894001,"Mixed",36.4418274788168,55.1015494659902,3.80886424025147,"V12",NA
"3889","63","5",0.999555537222376,0.0206161460629019,0.999698590478017,0.0169772861453864,"Mixed",36.1273956674919,54.9865220866933,3.90995158734747,"V13",NA
"3890","63","6",0.999260810116408,0.0261179708687791,0.999436977329903,0.0227942006485199,"Mixed",36.8657908133287,55.2214507929624,2.96936912712808,"V14",NA
"3891","63","7",0.999459272448385,0.0234896821121172,0.999626567213235,0.0195206427271068,"Mixed",36.4090509905622,55.0190046363562,3.62910967549135,"V15",NA
"3892","63","8",0.999619458414502,0.019345333156989,0.999737370893963,0.0160711361155499,"Mixed",36.3370412872463,55.053550810864,3.87113539983289,"V16",NA
"3893","63","9",0.999501942141642,0.0214162780609592,0.999637562462119,0.0182692485476501,"Mixed",37.1097387017801,55.3069182587734,3.27799678784127,"V17",NA
"3894","63","10",0.999422787856178,0.0233692000075344,0.999560919366658,0.0203820684968309,"Mixed",37.1592856548682,55.3266166276207,3.05942071323473,"V18",NA
"3895","63","11",0.999661807512834,0.0179227851308617,0.999761061151396,0.015064922564918,"Mixed",36.3455523404509,55.0485943535149,3.95900671869772,"V19",NA
